"Step","run1_v1_b1_200 - loss","run1_v1_b1_200 - loss__MIN","run1_v1_b1_200 - loss__MAX"
"655","0.69140625","0.69140625","0.69140625"
"656","0.69140625","0.69140625","0.69140625"
"657","0.0181884765625","0.0181884765625","0.0181884765625"
"658","1.2656542480726785e-14","1.2656542480726785e-14","1.2656542480726785e-14"
"659","0.69140625","0.69140625","0.69140625"
"660","0.000335693359375","0.000335693359375","0.000335693359375"
"661","0.000335693359375","0.000335693359375","0.000335693359375"
"662","0.69140625","0.69140625","0.69140625"
"663","0.69140625","0.69140625","0.69140625"
"664","0.000335693359375","0.000335693359375","0.000335693359375"
"665","16","16","16"
"666","0.69140625","0.69140625","0.69140625"
"667","8","8","8"
"668","16","16","16"
"669","0.69140625","0.69140625","0.69140625"
"670","0.000335693359375","0.000335693359375","0.000335693359375"
"671","8","8","8"
"672","0.000335693359375","0.000335693359375","0.000335693359375"
"673","0.69140625","0.69140625","0.69140625"
"674","2.125","2.125","2.125"
"675","8","8","8"
"676","0.69140625","0.69140625","0.69140625"
"677","16","16","16"
"678","0.69140625","0.69140625","0.69140625"
"679","0.000006139278411865234","0.000006139278411865234","0.000006139278411865234"
"680","1.126900315284729e-7","1.126900315284729e-7","1.126900315284729e-7"
"681","0.000335693359375","0.000335693359375","0.000335693359375"
"682","1.126900315284729e-7","1.126900315284729e-7","1.126900315284729e-7"
"683","0.69140625","0.69140625","0.69140625"
"684","0.000335693359375","0.000335693359375","0.000335693359375"
"685","1.126900315284729e-7","1.126900315284729e-7","1.126900315284729e-7"
"686","0.000335693359375","0.000335693359375","0.000335693359375"
"687","0.126953125","0.126953125","0.126953125"
"688","8","8","8"
"689","16","16","16"
"690","0.69140625","0.69140625","0.69140625"
"691","0.126953125","0.126953125","0.126953125"
"692","0.0181884765625","0.0181884765625","0.0181884765625"
"693","0.69140625","0.69140625","0.69140625"
"694","8","8","8"
"695","0.000335693359375","0.000335693359375","0.000335693359375"
"696","0.69140625","0.69140625","0.69140625"
"697","4.03125","4.03125","4.03125"
"698","1.126900315284729e-7","1.126900315284729e-7","1.126900315284729e-7"
"699","16","16","16"
"700","1.126900315284729e-7","1.126900315284729e-7","1.126900315284729e-7"
"701","0.69140625","0.69140625","0.69140625"
"702","0.69140625","0.69140625","0.69140625"
"703","8","8","8"
"704","0.69140625","0.69140625","0.69140625"
"705","0.69140625","0.69140625","0.69140625"
"706","16","16","16"
"707","16","16","16"
"708","8","8","8"
"709","6","6","6"
"712","1.126900315284729e-7","1.126900315284729e-7","1.126900315284729e-7"
"713","8","8","8"
"714","0.000335693359375","0.000335693359375","0.000335693359375"
"715","0.69140625","0.69140625","0.69140625"
"717","0.69140625","0.69140625","0.69140625"
"718","0.000335693359375","0.000335693359375","0.000335693359375"
"719","0.69140625","0.69140625","0.69140625"
"720","0.000335693359375","0.000335693359375","0.000335693359375"
"721","0.69140625","0.69140625","0.69140625"
"722","8","8","8"
"723","0.69140625","0.69140625","0.69140625"
"724","0.69140625","0.69140625","0.69140625"
"725","0.000335693359375","0.000335693359375","0.000335693359375"
"726","3.774403012357652e-11","3.774403012357652e-11","3.774403012357652e-11"
"727","0.69140625","0.69140625","0.69140625"
"728","0.69140625","0.69140625","0.69140625"
"729","1.126900315284729e-7","1.126900315284729e-7","1.126900315284729e-7"
"730","8","8","8"
"731","0.000335693359375","0.000335693359375","0.000335693359375"
"732","16","16","16"
"733","0.000335693359375","0.000335693359375","0.000335693359375"
"734","0.69140625","0.69140625","0.69140625"
"735","0.69140625","0.69140625","0.69140625"
"736","1.126900315284729e-7","1.126900315284729e-7","1.126900315284729e-7"
"737","1.126900315284729e-7","1.126900315284729e-7","1.126900315284729e-7"
"738","0.69140625","0.69140625","0.69140625"
"739","0.69140625","0.69140625","0.69140625"
"740","0.000335693359375","0.000335693359375","0.000335693359375"
"741","0.0181884765625","0.0181884765625","0.0181884765625"
"742","0.69140625","0.69140625","0.69140625"
"743","8","8","8"
"744","16","16","16"
"745","0.69140625","0.69140625","0.69140625"
"746","0.69140625","0.69140625","0.69140625"
"747","0.69140625","0.69140625","0.69140625"
"748","0.69140625","0.69140625","0.69140625"
"749","1.126900315284729e-7","1.126900315284729e-7","1.126900315284729e-7"
"750","1.126900315284729e-7","1.126900315284729e-7","1.126900315284729e-7"
"751","8","8","8"
"753","4.03125","4.03125","4.03125"
"754","1.126900315284729e-7","1.126900315284729e-7","1.126900315284729e-7"
"755","0.69140625","0.69140625","0.69140625"
"756","0.69140625","0.69140625","0.69140625"
"757","0.69140625","0.69140625","0.69140625"
"758","6.927791673660977e-13","6.927791673660977e-13","6.927791673660977e-13"
"759","0.69140625","0.69140625","0.69140625"
"760","0.126953125","0.126953125","0.126953125"
"761","0.0181884765625","0.0181884765625","0.0181884765625"
"762","0.000335693359375","0.000335693359375","0.000335693359375"
"763","8","8","8"
"764","0.69140625","0.69140625","0.69140625"
"765","0.0181884765625","0.0181884765625","0.0181884765625"
"768","0.69140625","0.69140625","0.69140625"
"769","0.69140625","0.69140625","0.69140625"
"770","8","8","8"
"771","0.0181884765625","0.0181884765625","0.0181884765625"
"772","0.69140625","0.69140625","0.69140625"
"773","0.69140625","0.69140625","0.69140625"
"774","0.69140625","0.69140625","0.69140625"
"775","1.126900315284729e-7","1.126900315284729e-7","1.126900315284729e-7"
"776","16","16","16"
"777","0.69140625","0.69140625","0.69140625"
"778","1.126900315284729e-7","1.126900315284729e-7","1.126900315284729e-7"
"779","1.126900315284729e-7","1.126900315284729e-7","1.126900315284729e-7"
"780","0.69140625","0.69140625","0.69140625"
"781","0.69140625","0.69140625","0.69140625"
"782","0.69140625","0.69140625","0.69140625"
"783","3.774403012357652e-11","3.774403012357652e-11","3.774403012357652e-11"
"784","1.126900315284729e-7","1.126900315284729e-7","1.126900315284729e-7"
"785","4.03125","4.03125","4.03125"
"786","0.69140625","0.69140625","0.69140625"
"787","8","8","8"
"788","8","8","8"
"789","0.69140625","0.69140625","0.69140625"
"790","0.69140625","0.69140625","0.69140625"
"791","1.126900315284729e-7","1.126900315284729e-7","1.126900315284729e-7"
"792","0.69140625","0.69140625","0.69140625"
"793","0.000335693359375","0.000335693359375","0.000335693359375"
"794","1.2656542480726785e-14","1.2656542480726785e-14","1.2656542480726785e-14"
"796","1.126900315284729e-7","1.126900315284729e-7","1.126900315284729e-7"
"797","0.0181884765625","0.0181884765625","0.0181884765625"
"799","0.000335693359375","0.000335693359375","0.000335693359375"
"800","0.69140625","0.69140625","0.69140625"
"801","0.69140625","0.69140625","0.69140625"
"802","0.69140625","0.69140625","0.69140625"
"803","2.125","2.125","2.125"
"804","0.69140625","0.69140625","0.69140625"
"805","16","16","16"
"806","16","16","16"
"807","0.69140625","0.69140625","0.69140625"
"808","4.03125","4.03125","4.03125"
"809","8","8","8"
"810","8","8","8"
"811","0.000335693359375","0.000335693359375","0.000335693359375"
"812","0.69140625","0.69140625","0.69140625"
"813","0.69140625","0.69140625","0.69140625"
"814","3.774403012357652e-11","3.774403012357652e-11","3.774403012357652e-11"
"815","1.126900315284729e-7","1.126900315284729e-7","1.126900315284729e-7"
"816","4.03125","4.03125","4.03125"
"817","0.69140625","0.69140625","0.69140625"
"818","0.000335693359375","0.000335693359375","0.000335693359375"
"819","1.126900315284729e-7","1.126900315284729e-7","1.126900315284729e-7"
"820","0.69140625","0.69140625","0.69140625"
"821","0.69140625","0.69140625","0.69140625"
"822","8","8","8"
"823","8","8","8"
"824","0.69140625","0.69140625","0.69140625"
"825","0.69140625","0.69140625","0.69140625"
"826","1.126900315284729e-7","1.126900315284729e-7","1.126900315284729e-7"
"827","0.000006139278411865234","0.000006139278411865234","0.000006139278411865234"
"828","0.000335693359375","0.000335693359375","0.000335693359375"
"829","0.69140625","0.69140625","0.69140625"
"830","0.000335693359375","0.000335693359375","0.000335693359375"
"832","0.69140625","0.69140625","0.69140625"
"833","16","16","16"
"834","0.000335693359375","0.000335693359375","0.000335693359375"
"835","0.000335693359375","0.000335693359375","0.000335693359375"
"837","0.000335693359375","0.000335693359375","0.000335693359375"
"838","0.69140625","0.69140625","0.69140625"
"839","16","16","16"
"840","0.69140625","0.69140625","0.69140625"
"841","0.000335693359375","0.000335693359375","0.000335693359375"
"842","0.000335693359375","0.000335693359375","0.000335693359375"
"843","16","16","16"
"844","16","16","16"
"845","1.126900315284729e-7","1.126900315284729e-7","1.126900315284729e-7"
"846","0.69140625","0.69140625","0.69140625"
"847","0.000335693359375","0.000335693359375","0.000335693359375"
"848","0.69140625","0.69140625","0.69140625"
"849","0.0181884765625","0.0181884765625","0.0181884765625"
"850","0.69140625","0.69140625","0.69140625"
"851","0.69140625","0.69140625","0.69140625"
"852","0.69140625","0.69140625","0.69140625"
"853","0.69140625","0.69140625","0.69140625"
"854","0.69140625","0.69140625","0.69140625"
"855","8","8","8"
"856","0.69140625","0.69140625","0.69140625"
"857","0.69140625","0.69140625","0.69140625"
"858","1.126900315284729e-7","1.126900315284729e-7","1.126900315284729e-7"
"859","0.69140625","0.69140625","0.69140625"
"860","8.307397365570068e-7","8.307397365570068e-7","8.307397365570068e-7"
"861","0.000335693359375","0.000335693359375","0.000335693359375"
"862","16","16","16"
"863","0.69140625","0.69140625","0.69140625"
"864","0.69140625","0.69140625","0.69140625"
"866","12","12","12"
"867","0.69140625","0.69140625","0.69140625"
"868","3.774403012357652e-11","3.774403012357652e-11","3.774403012357652e-11"
"869","0.69140625","0.69140625","0.69140625"
"870","0.69140625","0.69140625","0.69140625"
"871","0.69140625","0.69140625","0.69140625"
"872","0.69140625","0.69140625","0.69140625"
"873","0.69140625","0.69140625","0.69140625"
"874","8","8","8"
"875","0.000335693359375","0.000335693359375","0.000335693359375"
"876","1.2656542480726785e-14","1.2656542480726785e-14","1.2656542480726785e-14"
"877","0.69140625","0.69140625","0.69140625"
"878","8","8","8"
"879","0.000335693359375","0.000335693359375","0.000335693359375"
"880","0.69140625","0.69140625","0.69140625"
"881","0.69140625","0.69140625","0.69140625"
"882","16","16","16"
"883","0.69140625","0.69140625","0.69140625"
"884","0.69140625","0.69140625","0.69140625"
"885","0.69140625","0.69140625","0.69140625"
"886","1.2656542480726785e-14","1.2656542480726785e-14","1.2656542480726785e-14"
"887","8","8","8"
"888","0.000335693359375","0.000335693359375","0.000335693359375"
"889","8","8","8"
"890","0.69140625","0.69140625","0.69140625"
"891","0.69140625","0.69140625","0.69140625"
"893","0.69140625","0.69140625","0.69140625"
"894","0.69140625","0.69140625","0.69140625"
"895","0.000335693359375","0.000335693359375","0.000335693359375"
"896","0.69140625","0.69140625","0.69140625"
"897","0.000335693359375","0.000335693359375","0.000335693359375"
"898","0.69140625","0.69140625","0.69140625"
"899","0.69140625","0.69140625","0.69140625"
"900","0.69140625","0.69140625","0.69140625"
"901","3.774403012357652e-11","3.774403012357652e-11","3.774403012357652e-11"
"902","0.000335693359375","0.000335693359375","0.000335693359375"
"903","0.69140625","0.69140625","0.69140625"
"904","0.000335693359375","0.000335693359375","0.000335693359375"
"905","1.126900315284729e-7","1.126900315284729e-7","1.126900315284729e-7"
"906","16","16","16"
"907","0.69140625","0.69140625","0.69140625"
"908","1.126900315284729e-7","1.126900315284729e-7","1.126900315284729e-7"
"909","1.126900315284729e-7","1.126900315284729e-7","1.126900315284729e-7"
"910","0.69140625","0.69140625","0.69140625"
"911","0.69140625","0.69140625","0.69140625"
"912","0.0181884765625","0.0181884765625","0.0181884765625"
"913","0.69140625","0.69140625","0.69140625"
"914","0.000335693359375","0.000335693359375","0.000335693359375"
"915","8","8","8"
"916","0.000335693359375","0.000335693359375","0.000335693359375"
"917","1.2656542480726785e-14","1.2656542480726785e-14","1.2656542480726785e-14"
"919","0.69140625","0.69140625","0.69140625"
"920","0.000335693359375","0.000335693359375","0.000335693359375"
"921","0.000335693359375","0.000335693359375","0.000335693359375"
"922","8","8","8"
"923","0.69140625","0.69140625","0.69140625"
"924","1.126900315284729e-7","1.126900315284729e-7","1.126900315284729e-7"
"925","0.69140625","0.69140625","0.69140625"
"926","0.69140625","0.69140625","0.69140625"
"927","0.69140625","0.69140625","0.69140625"
"928","0.69140625","0.69140625","0.69140625"
"929","1.126900315284729e-7","1.126900315284729e-7","1.126900315284729e-7"
"930","0.69140625","0.69140625","0.69140625"
"931","0.69140625","0.69140625","0.69140625"
"935","3.774403012357652e-11","3.774403012357652e-11","3.774403012357652e-11"
"936","16","16","16"
"937","4.782137916322191e-25","4.782137916322191e-25","4.782137916322191e-25"
"938","16","16","16"
"939","8","8","8"
"941","0.69140625","0.69140625","0.69140625"
"943","0.69140625","0.69140625","0.69140625"
"944","2.125","2.125","2.125"
"945","0.000335693359375","0.000335693359375","0.000335693359375"
"946","0.000335693359375","0.000335693359375","0.000335693359375"
"947","0.69140625","0.69140625","0.69140625"
"948","3.774403012357652e-11","3.774403012357652e-11","3.774403012357652e-11"
"949","0.69140625","0.69140625","0.69140625"
"950","0.0181884765625","0.0181884765625","0.0181884765625"
"951","1.126900315284729e-7","1.126900315284729e-7","1.126900315284729e-7"
"952","0.69140625","0.69140625","0.69140625"
"953","0.69140625","0.69140625","0.69140625"
"954","0.69140625","0.69140625","0.69140625"
"955","8","8","8"
"956","0.000006139278411865234","0.000006139278411865234","0.000006139278411865234"
"957","1.126900315284729e-7","1.126900315284729e-7","1.126900315284729e-7"
"958","0.69140625","0.69140625","0.69140625"
"959","1.126900315284729e-7","1.126900315284729e-7","1.126900315284729e-7"
"961","0.000335693359375","0.000335693359375","0.000335693359375"
"962","0.69140625","0.69140625","0.69140625"
"963","0.69140625","0.69140625","0.69140625"
"964","0.69140625","0.69140625","0.69140625"
"965","0.69140625","0.69140625","0.69140625"
"966","0.69140625","0.69140625","0.69140625"
"967","8","8","8"
"968","16","16","16"
"969","0.000335693359375","0.000335693359375","0.000335693359375"
"971","0.69140625","0.69140625","0.69140625"
"972","1.126900315284729e-7","1.126900315284729e-7","1.126900315284729e-7"
"973","0.000335693359375","0.000335693359375","0.000335693359375"
"974","0.000335693359375","0.000335693359375","0.000335693359375"
"975","8","8","8"
"976","0.69140625","0.69140625","0.69140625"
"977","0.126953125","0.126953125","0.126953125"
"978","16","16","16"
"979","1.126900315284729e-7","1.126900315284729e-7","1.126900315284729e-7"
"980","0.000335693359375","0.000335693359375","0.000335693359375"
"981","0.69140625","0.69140625","0.69140625"
"982","0.000335693359375","0.000335693359375","0.000335693359375"
"983","8","8","8"
"984","1.126900315284729e-7","1.126900315284729e-7","1.126900315284729e-7"
"985","8","8","8"
"986","0.69140625","0.69140625","0.69140625"
"987","16","16","16"
"988","0.69140625","0.69140625","0.69140625"
"989","0.69140625","0.69140625","0.69140625"
"990","1.2656542480726785e-14","1.2656542480726785e-14","1.2656542480726785e-14"
"991","32","32","32"
"992","0.69140625","0.69140625","0.69140625"
"993","0.000335693359375","0.000335693359375","0.000335693359375"
"994","1.126900315284729e-7","1.126900315284729e-7","1.126900315284729e-7"
"995","0.000335693359375","0.000335693359375","0.000335693359375"
"996","0.69140625","0.69140625","0.69140625"
"997","0.69140625","0.69140625","0.69140625"
"998","0.69140625","0.69140625","0.69140625"
"999","0.69140625","0.69140625","0.69140625"
"1000","1.126900315284729e-7","1.126900315284729e-7","1.126900315284729e-7"
